cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
       102, 1.308482289E+00, 7.382864475E+00, 5.000000000E-01, 7.106193900E-01,-1.606523693E-01, 1.610547188E-04
       103, 1.107065916E+00, 7.182871819E+00, 5.000000000E-01, 9.053169489E-01,-7.251252979E-02, 1.647046593E-04
       104, 2.922200680E+00, 9.189084053E+00, 5.000000000E-01,-1.104275346E+00,-4.236567318E-01, 1.570571185E-04
       105, 2.721572399E+00, 8.987768173E+00, 5.000000000E-01,-8.945568204E-01,-3.972877562E-01, 1.529009460E-04
       106, 2.519984007E+00, 8.787335396E+00, 5.000000000E-01,-6.925231218E-01,-3.754951954E-01, 1.504455577E-04
       107, 2.318734884E+00, 8.587020874E+00, 5.000000000E-01,-4.904196858E-01,-3.564345241E-01, 1.494901953E-04
       108, 2.117578506E+00, 8.386124611E+00, 5.000000000E-01,-2.844860554E-01,-3.389092982E-01, 1.498307975E-04
       109, 3.122675896E+00, 9.389643669E+00, 5.000000000E-01,-1.324348450E+00,-4.535340667E-01, 1.628253958E-04
       110, 1.916625738E+00, 8.185153008E+00, 5.000000000E-01,-7.345376164E-02,-3.207082748E-01, 1.512535382E-04
       111, 1.714020729E+00, 7.985538960E+00, 5.000000000E-01, 1.351776719E-01,-3.007356822E-01, 1.535342162E-04
       112, 1.510582924E+00, 7.784917831E+00, 5.000000000E-01, 3.350374699E-01,-2.751718760E-01, 1.563749829E-04
       113, 3.323896646E+00, 9.589996338E+00, 5.000000000E-01,-1.558776379E+00,-4.849245548E-01, 1.698808774E-04
       114, 3.528077364E+00, 9.793939590E+00, 5.000000000E-01,-1.816609502E+00,-5.161674023E-01, 1.780156599E-04
       115, 1.308652639E+00, 7.582954884E+00, 5.000000000E-01, 5.089693069E-01,-2.366786748E-01, 1.594516361E-04
       116, 1.106996059E+00, 7.381439686E+00, 5.000000000E-01, 6.223301291E-01,-1.916347593E-01, 1.624460419E-04
       117, 9.054585695E-01, 7.182480812E+00, 5.000000000E-01, 7.739910483E-01,-8.714465797E-02, 1.657865214E-04
       118, 2.920241117E+00, 9.392436028E+00, 5.000000000E-01,-1.428859711E+00,-5.215719342E-01, 1.662739960E-04
       119, 2.719554901E+00, 9.190868378E+00, 5.000000000E-01,-1.203308463E+00,-4.910678566E-01, 1.603831479E-04
       120, 2.518700361E+00, 8.989192963E+00, 5.000000000E-01,-9.879718423E-01,-4.634089470E-01, 1.560236851E-04
       121, 2.317229748E+00, 8.789178848E+00, 5.000000000E-01,-7.816532254E-01,-4.402503371E-01, 1.533387403E-04
       122, 2.116243839E+00, 8.588015556E+00, 5.000000000E-01,-5.738925934E-01,-4.188531041E-01, 1.521175291E-04
       123, 1.915808201E+00, 8.386703491E+00, 5.000000000E-01,-3.635679483E-01,-3.985604644E-01, 1.522234379E-04
