nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
      4252, 2.401152134E+00, 1.379644680E+01, 5.000000000E-01,-8.884427547E-01,-3.114353865E-03, 4.806728248E-05
      4253, 3.201092958E+00, 1.379645061E+01, 4.999999702E-01,-8.922399282E-01,-2.579848748E-03, 5.685337965E-05
      4254, 8.201474190E+00, 1.379645157E+01, 5.000000000E-01,-9.135692120E-01, 3.777483851E-02, 1.529761357E-04
      4255, 9.201037407E+00, 1.379645443E+01, 5.000000000E-01,-8.887494802E-01, 9.341375530E-02, 1.799088641E-04
      4256, 8.001156807E+00, 1.379646683E+01, 5.000000000E-01,-9.147685170E-01, 3.064092435E-02, 1.474643068E-04
      4257, 2.001142263E+00, 1.379647160E+01, 5.000000000E-01,-8.865437508E-01,-3.480930813E-03, 4.411763803E-05
      4258, 3.401386976E+00, 1.379647350E+01, 5.000000000E-01,-8.932100534E-01,-2.476537134E-03, 5.925630830E-05
      4259, 6.401132584E+00, 1.379647827E+01, 5.000000000E-01,-9.101129174E-01, 3.325995523E-03, 1.081782102E-04
      4260, 7.201126099E+00, 1.379647923E+01, 5.000000000E-01,-9.142797589E-01, 1.192609780E-02, 1.265852770E-04
      4261, 4.001140594E+00, 1.379648113E+01, 4.999999702E-01,-8.961956501E-01,-2.195432084E-03, 6.698816287E-05
      4262, 4.001140594E+00, 1.379648209E+01, 4.999999702E-01,-8.961956501E-01,-2.195432317E-03, 6.698816287E-05
      4263, 3.801460981E+00, 1.379648495E+01, 5.000000000E-01,-8.951802850E-01,-2.290289151E-03, 6.431973452E-05
      4264, 6.601411343E+00, 1.379648685E+01, 5.000000000E-01,-9.112957716E-01, 4.855652805E-03, 1.125396157E-04
      4265, 7.401404381E+00, 1.379648685E+01, 5.000000000E-01,-9.149337411E-01, 1.539638638E-02, 1.316004782E-04
      4266, 7.801442146E+00, 1.379648781E+01, 5.000000000E-01,-9.152896404E-01, 2.463461831E-02, 1.420561166E-04
      4267, 3.601081610E+00, 1.379648876E+01, 5.000000000E-01,-8.941851854E-01,-2.380887279E-03, 6.173808652E-05
      4268, 6.201449871E+00, 1.379648876E+01, 5.000000000E-01,-9.088959098E-01, 2.101619029E-03, 1.039894851E-04
      4269, 7.801442623E+00, 1.379648876E+01, 5.000000000E-01,-9.152896404E-01, 2.463461831E-02, 1.420561312E-04
      4270, 7.001441479E+00, 1.379648972E+01, 5.000000000E-01,-9.134176373E-01, 9.079027921E-03, 1.217428362E-04
      4271, 5.801435471E+00, 1.379649639E+01, 5.000000000E-01,-9.064306617E-01, 3.459369764E-04, 9.606658568E-05
      4272, 6.801070690E+00, 1.379649734E+01, 5.000000000E-01,-9.124056101E-01, 6.743609905E-03, 1.170496689E-04
      4273, 7.601064682E+00, 1.379649734E+01, 5.000000000E-01,-9.152990580E-01, 1.958295517E-02, 1.367492659E-04
      4274, 6.001084805E+00, 1.379649830E+01, 4.999999702E-01,-9.076622725E-01, 1.122160465E-03, 9.994485299E-05
      4275, 4.201413155E+00, 1.379650116E+01, 4.999999702E-01,-8.972365856E-01,-2.089733956E-03, 6.976345321E-05
      4276, 9.401264191E+00, 1.379650211E+01, 5.000000000E-01,-8.777934909E-01, 1.089683771E-01, 1.845879451E-04
      4277, 5.601186275E+00, 1.379650402E+01, 5.000000000E-01,-9.051992893E-01,-2.702397178E-04, 9.232120647E-05
      4278, 4.401031494E+00, 1.379653740E+01, 5.000000000E-01,-8.982945085E-01,-1.970429905E-03, 7.263105363E-05
      4279, 5.401550770E+00, 1.379654217E+01, 5.000000000E-01,-9.039878845E-01,-7.513810997E-04, 8.872606850E-05
      4280, 4.601353168E+00, 1.379657459E+01, 5.000000000E-01,-8.993809819E-01,-1.827698899E-03, 7.561550592E-05
      4281, 5.201187611E+00, 1.379658985E+01, 5.000000000E-01,-9.027967453E-01,-1.127306488E-03, 8.525289741E-05
      4282, 9.600813866E+00, 1.379659081E+01, 5.000000000E-01,-8.640016317E-01, 1.258412153E-01, 1.887113031E-04
      4283, 4.801066875E+00, 1.379660416E+01, 5.000000000E-01,-9.004925489E-01,-1.649024431E-03, 7.870345144E-05
      4284, 5.001450539E+00, 1.379661274E+01, 5.000000000E-01,-9.016344547E-01,-1.419744687E-03, 8.192101086E-05
      4285, 1.601129293E+00, 1.379664040E+01, 5.000000000E-01,-8.846354485E-01,-3.914906643E-03, 4.043997978E-05
      4286, 9.801065445E+00, 1.379669380E+01, 5.000000000E-01,-8.468571305E-01, 1.438639611E-01, 1.921381627E-04
      4287, 1.000079441E+01, 1.379678917E+01, 5.000000000E-01,-8.260856867E-01, 1.625829339E-01, 1.946617267E-04
      4288, 1.020127773E+01, 1.379684258E+01, 5.000000000E-01,-8.012716770E-01, 1.816277355E-01, 1.961060916E-04
      4289, 1.040105534E+01, 1.379684734E+01, 4.999999702E-01,-7.725141048E-01, 2.002391219E-01, 1.962642418E-04
      4290, 1.060137081E+01, 1.379684925E+01, 5.000000000E-01,-7.397801876E-01, 2.178265899E-01, 1.949443831E-04
      4291, 1.080099106E+01, 1.379688740E+01, 4.999999702E-01,-7.035776377E-01, 2.335706651E-01, 1.919963543E-04
      4292, 1.100129795E+01, 1.379696083E+01, 5.000000000E-01,-6.640878320E-01, 2.469332516E-01, 1.872959838E-04
      4293, 1.120098972E+01, 1.379704857E+01, 5.000000000E-01,-6.221606731E-01, 2.573089600E-01, 1.808401139E-04
      4294, 2.201253891E+00, 1.379711533E+01, 5.000000000E-01,-8.875809312E-01,-3.286559135E-03, 4.604941569E-05
      4295, 1.140133667E+01, 1.379713821E+01, 5.000000000E-01,-5.782539248E-01, 2.644186020E-01, 1.726298797E-04
      4296, 1.160102367E+01, 1.379721451E+01, 5.000000000E-01,-5.334321260E-01, 2.680764198E-01, 1.628423342E-04
      4297, 1.340061665E+01, 1.379726028E+01, 5.000000000E-01,-1.857506335E-01, 1.935529411E-01, 5.160154251E-05
      4298, 1.180136585E+01, 1.379726410E+01, 5.000000000E-01,-4.881855249E-01, 2.683619261E-01, 1.516166667E-04
      4299, 1.200104713E+01, 1.379728985E+01, 5.000000000E-01,-4.435414076E-01, 2.654867172E-01, 1.393005368E-04
      4300, 1.220137501E+01, 1.379729748E+01, 5.000000000E-01,-3.998645842E-01, 2.597719431E-01, 1.261507132E-04
      4301, 1.240104580E+01, 1.379730034E+01, 5.000000000E-01,-3.580040932E-01, 2.516933084E-01, 1.126314601E-04
      4302, 1.260136127E+01, 1.379731560E+01, 5.000000000E-01,-3.181679547E-01, 2.417077571E-01, 9.905436309E-05
      4303, 1.280101776E+01, 1.379734898E+01, 5.000000000E-01,-2.809950709E-01, 2.304227054E-01, 8.588838682E-05
      4304, 1.300130367E+01, 1.379739380E+01, 5.000000000E-01,-2.464597523E-01, 2.183040380E-01, 7.339046715E-05
      4305, 1.320086575E+01, 1.379744053E+01, 4.999999702E-01,-2.148126364E-01, 2.059084028E-01, 6.191627472E-05
      4306, 1.801113129E+00, 1.379777241E+01, 5.000000000E-01,-8.857532144E-01,-3.684192896E-03, 4.222830466E-05
      4307, 1.401761651E+00, 1.379854870E+01, 5.000000000E-01,-8.839157820E-01,-4.149507731E-03, 3.868401109E-05
      4308, 0.000000000E+00, 1.379919243E+01, 5.000000000E-01,-8.769019246E-01,-6.155481562E-03, 2.856093124E-05
      4309, 1.971298307E-01, 1.379942036E+01, 4.999999702E-01,-8.776902556E-01,-5.965683144E-03, 2.934539953E-05
      4310, 1.202235699E+00, 1.379946232E+01, 5.000000000E-01,-8.830450177E-01,-4.405750893E-03, 3.700013622E-05
      4311, 3.948553205E-01, 1.379948711E+01, 5.000000000E-01,-8.789449930E-01,-5.619147792E-03, 3.082837793E-05
      4312, 5.982071161E-01, 1.380061436E+01, 5.000000000E-01,-8.801085949E-01,-5.286652595E-03, 3.228321293E-05
      4313, 8.021797538E-01, 1.380135441E+01, 5.000000000E-01,-8.812583089E-01,-4.971033894E-03, 3.380779890E-05
      4314, 1.002631187E+00, 1.380142689E+01, 5.000000000E-01,-8.823009729E-01,-4.674629774E-03, 3.536810982E-05
      4315, 1.480165291E+01, 1.398862076E+01, 5.000000000E-01,-2.045354620E-02, 3.678924218E-02, 6.397019661E-06
      4316, 1.500000000E+01, 1.398862076E+01, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 4.735838047E-06
      4317, 1.460164928E+01, 1.399033833E+01, 5.000000000E-01,-4.159556329E-02, 8.239871264E-02, 9.557525118E-06
      4318, 1.440044689E+01, 1.399242115E+01, 5.000000000E-01,-6.347988546E-02, 1.044145972E-01, 1.278058244E-05
      4319, 1.419850731E+01, 1.399424076E+01, 5.000000000E-01,-8.652485907E-02, 1.202537864E-01, 1.648016405E-05
      4320, 1.399941826E+01, 1.399625397E+01, 5.000000000E-01,-1.097119525E-01, 1.327379793E-01, 2.069168113E-05
      4321, 8.601314545E+00, 1.399696636E+01, 5.000000000E-01,-9.066382647E-01, 5.137211084E-02, 1.353467233E-04
      4322, 8.801077843E+00, 1.399696732E+01, 5.000000000E-01,-8.998206854E-01, 6.091296673E-02, 1.391893602E-04
      4323, 2.801137686E+00, 1.399696827E+01, 5.000000000E-01,-9.113213420E-01,-2.170365769E-03, 4.763188190E-05
      4324, 9.001308441E+00, 1.399696922E+01, 5.000000000E-01,-8.911235332E-01, 7.164835930E-02, 1.428319956E-04
      4325, 3.001361132E+00, 1.399697018E+01, 5.000000000E-01,-9.119798541E-01,-2.053883858E-03, 4.952269228E-05
      4326, 2.601370096E+00, 1.399697208E+01, 5.000000000E-01,-9.106576443E-01,-2.297865693E-03, 4.580363748E-05
      4327, 8.401098251E+00, 1.399697399E+01, 5.000000000E-01,-9.119061232E-01, 4.292434454E-02, 1.313592511E-04
      4328, 9.201066971E+00, 1.399697685E+01, 5.000000000E-01,-8.802999258E-01, 8.353488147E-02, 1.461679203E-04
      4329, 2.401144505E+00, 1.399697781E+01, 5.000000000E-01,-9.099843502E-01,-2.439460950E-03, 4.402743070E-05
      4330, 3.201117754E+00, 1.399697971E+01, 5.000000000E-01,-9.126332998E-01,-1.948175021E-03, 5.146937474E-05
      4331, 8.201344490E+00, 1.399699783E+01, 5.000000000E-01,-9.158879519E-01, 3.555636108E-02, 1.273077505E-04
      4332, 2.201374769E+00, 1.399699974E+01, 5.000000000E-01,-9.093012810E-01,-2.596221631E-03, 4.230974082E-05
      4333, 3.401329756E+00, 1.399701023E+01, 5.000000000E-01,-9.132888317E-01,-1.849877997E-03, 5.348226114E-05
      4334, 2.001128197E+00, 1.399701691E+01, 5.000000000E-01,-9.085999131E-01,-2.767471364E-03, 4.064253153E-05
      4335, 9.401251793E+00, 1.399701881E+01, 5.000000000E-01,-8.670095205E-01, 9.657460451E-02, 1.490979048E-04
      4336, 8.001122475E+00, 1.399703407E+01, 5.000000000E-01,-9.188348055E-01, 2.919286862E-02, 1.232248760E-04
      4337, 6.601325035E+00, 1.399704075E+01, 5.000000000E-01,-9.236384630E-01, 5.422195420E-03, 9.647842671E-05
      4338, 7.401317596E+00, 1.399704075E+01, 5.000000000E-01,-9.232655168E-01, 1.530121267E-02, 1.112324680E-04
      4339, 6.401122570E+00, 1.399704552E+01, 5.000000000E-01,-9.232381582E-01, 3.955284599E-03, 9.305944695E-05
      4340, 3.601103783E+00, 1.399704647E+01, 5.000000000E-01,-9.139457941E-01,-1.756189740E-03, 5.555494863E-05
      4341, 5.801337242E+00, 1.399704647E+01, 5.000000000E-01,-9.215136170E-01, 1.044800971E-03, 8.347623952E-05
      4342, 7.201115608E+00, 1.399704647E+01, 5.000000000E-01,-9.237692356E-01, 1.208054833E-02, 1.073839303E-04
      4343, 4.001139641E+00, 1.399704838E+01, 5.000000000E-01,-9.152758121E-01,-1.564107137E-03, 5.991058424E-05
      4344, 4.201343060E+00, 1.399705124E+01, 5.000000000E-01,-9.159510136E-01,-1.453790697E-03, 6.219813076E-05
      4345, 3.801359653E+00, 1.399705791E+01, 5.000000000E-01,-9.146087170E-01,-1.662950846E-03, 5.770012285E-05
      4346, 6.801080704E+00, 1.399705791E+01, 5.000000000E-01,-9.238939285E-01, 7.219778839E-03, 9.999978647E-05
      4347, 7.601073265E+00, 1.399705791E+01, 5.000000000E-01,-9.223582149E-01, 1.916167326E-02, 1.151591205E-04
      4348, 6.001091003E+00, 1.399705887E+01, 5.000000000E-01,-9.221484661E-01, 1.811541151E-03, 8.655893180E-05
      4349, 7.801329613E+00, 1.399706078E+01, 5.000000000E-01,-9.209263325E-01, 2.377002686E-02, 1.191700576E-04
      4350, 7.801330090E+00, 1.399706173E+01, 5.000000000E-01,-9.209263921E-01, 2.377002873E-02, 1.191700649E-04
      4351, 6.201341629E+00, 1.399706268E+01, 5.000000000E-01,-9.227319956E-01, 2.769344021E-03, 8.975741366E-05
      4352, 7.001334190E+00, 1.399706364E+01, 5.000000000E-01,-9.239565134E-01, 9.419224225E-03, 1.036414760E-04
      4353, 1.801303625E+00, 1.399706650E+01, 5.000000000E-01,-9.078857303E-01,-2.952900482E-03, 3.902996832E-05
      4354, 5.601144791E+00, 1.399706650E+01, 5.000000000E-01,-9.208427668E-01, 4.312950186E-04, 8.048862946E-05
      4355, 4.401084423E+00, 1.399708557E+01, 5.000000000E-01,-9.166350365E-01,-1.326550962E-03, 6.455454422E-05
      4356, 1.601014256E+00, 1.399710941E+01, 5.000000000E-01,-9.071482420E-01,-3.152868710E-03, 3.746406583E-05
      4357, 5.401387215E+00, 1.399711990E+01, 5.000000000E-01,-9.201525450E-01,-5.451485049E-05, 7.760534936E-05
      4358, 9.600958824E+00, 1.399712181E+01, 4.999999702E-01,-8.510055542E-01, 1.105486304E-01, 1.514814794E-04
      4359, 4.601311684E+00, 1.399713802E+01, 5.000000000E-01,-9.173313379E-01,-1.173106022E-03, 6.699390360E-05
      4360, 5.201140881E+00, 1.399717045E+01, 5.000000000E-01,-9.194486141E-01,-4.394453135E-04, 7.481199282E-05
      4361, 4.801100254E+00, 1.399717808E+01, 5.000000000E-01,-9.180339575E-01,-9.827995673E-04, 6.951006071E-05
      4362, 5.001348495E+00, 1.399719143E+01, 5.000000000E-01,-9.187418222E-01,-7.425562944E-04, 7.211889897E-05
      4363, 9.801144600E+00, 1.399727821E+01, 5.000000000E-01,-8.319247961E-01, 1.252766252E-01, 1.531977905E-04
      4364, 1.000093555E+01, 1.399744225E+01, 5.000000000E-01,-8.096152544E-01, 1.403956413E-01, 1.541083038E-04
      4365, 1.020124054E+01, 1.399754524E+01, 5.000000000E-01,-7.838301063E-01, 1.555851996E-01, 1.540924422E-04
      4366, 1.040106392E+01, 1.399757195E+01, 5.000000000E-01,-7.546979189E-01, 1.702994108E-01, 1.530309673E-04
      4367, 1.060128880E+01, 1.399757290E+01, 5.000000000E-01,-7.222452760E-01, 1.840735674E-01, 1.508032292E-04
      4368, 1.080104256E+01, 1.399759769E+01, 5.000000000E-01,-6.868765354E-01, 1.963269114E-01, 1.473351149E-04
      4369, 1.100126743E+01, 1.399763966E+01, 5.000000000E-01,-6.487779617E-01, 2.066563368E-01, 1.425787632E-04
      4370, 1.120104694E+01, 1.399767685E+01, 5.000000000E-01,-6.086027026E-01, 2.146509588E-01, 1.365817006E-04
      4371, 1.401155472E+00, 1.399769592E+01, 5.000000000E-01,-9.064379930E-01,-3.364986740E-03, 3.594194277E-05
      4372, 1.140128231E+01, 1.399769974E+01, 5.000000000E-01,-5.667536855E-01, 2.201032341E-01, 1.293953392E-04
      4373, 1.160105228E+01, 1.399771309E+01, 5.000000000E-01,-5.240613818E-01, 2.228839397E-01, 1.211846684E-04
      4374, 1.180128193E+01, 1.399771881E+01, 5.000000000E-01,-4.809904993E-01, 2.230368853E-01, 1.120972593E-04
      4375, 1.200105095E+01, 1.399771976E+01, 5.000000000E-01,-4.383760691E-01, 2.207170427E-01, 1.024027879E-04
      4376, 1.220127869E+01, 1.399771976E+01, 5.000000000E-01,-3.966061473E-01, 2.161797881E-01, 9.231916920E-05
      4377, 1.240104771E+01, 1.399771976E+01, 5.000000000E-01,-3.563715816E-01, 2.098000050E-01, 8.216655988E-05
      4378, 1.280103779E+01, 1.399772739E+01, 5.000000000E-01,-2.816912532E-01, 1.930975020E-01, 6.256938650E-05
      4379, 1.300124264E+01, 1.399774265E+01, 5.000000000E-01,-2.477331758E-01, 1.835895777E-01, 5.355248504E-05
      4380, 1.260122299E+01, 1.399777126E+01, 5.000000000E-01,-3.179128170E-01, 2.019459903E-01, 7.215520600E-05
      4381, 1.320093632E+01, 1.399778938E+01, 5.000000000E-01,-2.161874771E-01, 1.737950146E-01, 4.529688886E-05
      4382, 1.360073471E+01, 1.399805927E+01, 5.000000000E-01,-1.594712883E-01, 1.538399160E-01, 3.128270328E-05
      4383, 1.380066395E+01, 1.399821568E+01, 5.000000000E-01,-1.338322908E-01, 1.435332000E-01, 2.555578430E-05
      4384, 1.340069008E+01, 1.399878788E+01, 5.000000000E-01,-1.868427545E-01, 1.637524515E-01, 3.781190753E-05
      4385, 0.000000000E+00, 1.399885845E+01, 4.999999702E-01,-9.005182385E-01,-5.125460215E-03, 2.699439028E-05
      4386, 1.970338225E-01, 1.399910355E+01, 5.000000000E-01,-9.012441635E-01,-4.945203662E-03, 2.769913772E-05
      4387, 3.947457969E-01, 1.399924946E+01, 4.999999702E-01,-9.023752213E-01,-4.638159182E-03, 2.902223787E-05
      4388, 1.200870037E+00, 1.399957085E+01, 5.000000000E-01,-9.058227539E-01,-3.588572145E-03, 3.444927643E-05
      4389, 1.001867652E+00, 1.399966431E+01, 5.000000000E-01,-9.050111771E-01,-3.832556307E-03, 3.303782432E-05
      4390, 5.981640220E-01, 1.400058365E+01, 5.000000000E-01,-9.033647180E-01,-4.357143305E-03, 3.030505832E-05
      4391, 7.988939881E-01, 1.400074863E+01, 5.000000000E-01,-9.042609930E-01,-4.089599010E-03, 3.163347719E-05
      4392, 1.500000000E+01, 1.419103146E+01, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 2.911043566E-06
      4393, 1.480138206E+01, 1.419201279E+01, 5.000000000E-01,-1.788276061E-02, 1.716478355E-02, 4.177186383E-06
      4394, 1.460177898E+01, 1.419284153E+01, 5.000000000E-01,-3.747202829E-02, 5.950495228E-02, 6.571994163E-06
      4395, 1.440024567E+01, 1.419372272E+01, 5.000000000E-01,-5.880179256E-02, 8.088998497E-02, 9.000579666E-06
      4396, 1.419903946E+01, 1.419637203E+01, 5.000000000E-01,-8.172763884E-02, 9.584426135E-02, 1.171358144E-05
      4397, 1.800817966E+00, 1.419641590E+01, 5.000000000E-01,-9.221676588E-01,-2.479807474E-03, 3.521327744E-05
      4398, 1.600480080E+00, 1.419706821E+01, 5.000000000E-01,-9.216675758E-01,-2.640171209E-03, 3.387968900E-05
      4399, 1.220121098E+01, 1.419726086E+01, 5.000000000E-01,-3.927872181E-01, 1.735090911E-01, 6.564537762E-05
      4400, 1.220121193E+01, 1.419726086E+01, 5.000000000E-01,-3.927872181E-01, 1.735090911E-01, 6.564538489E-05
      4401, 8.601119041E+00, 1.419787788E+01, 5.000000000E-01,-9.022388458E-01, 4.395926744E-02, 1.072986342E-04
      4402, 3.001170635E+00, 1.419787884E+01, 5.000000000E-01,-9.250856638E-01,-1.750218333E-03, 4.392943811E-05
      4403, 8.801080704E+00, 1.419787884E+01, 5.000000000E-01,-8.936927319E-01, 5.184162781E-02, 1.096723572E-04
      4404, 9.001114845E+00, 1.419787884E+01, 5.000000000E-01,-8.832701445E-01, 6.060626358E-02, 1.118265354E-04
      4405, 2.801137209E+00, 1.419787979E+01, 4.999999702E-01,-9.246571064E-01,-1.842267113E-03, 4.237217217E-05
      4406, 9.201076508E+00, 1.419787979E+01, 5.000000000E-01,-8.707288504E-01, 7.025077194E-02, 1.136918436E-04
      4407, 8.401087761E+00, 1.419788074E+01, 5.000000000E-01,-9.091587663E-01, 3.693731129E-02, 1.047616097E-04
      4408, 2.601173878E+00, 1.419788170E+01, 5.000000000E-01,-9.242164493E-01,-1.944356482E-03, 4.085722321E-05
      4409, 3.201130867E+00, 1.419788265E+01, 5.000000000E-01,-9.255061150E-01,-1.666514436E-03, 4.552850442E-05
      4410, 2.401140213E+00, 1.419788647E+01, 5.000000000E-01,-9.237613678E-01,-2.058419632E-03, 3.938176087E-05
      4411, 8.201128006E+00, 1.419788837E+01, 4.999999702E-01,-9.146838188E-01, 3.075556085E-02, 1.021130520E-04
      4412, 9.401102066E+00, 1.419789028E+01, 5.000000000E-01,-8.558059931E-01, 8.072996140E-02, 1.151905744E-04
      4413, 3.401160479E+00, 1.419789219E+01, 5.000000000E-01,-9.259211421E-01,-1.588455983E-03, 4.717130651E-05
      4414, 2.201174974E+00, 1.419789505E+01, 5.000000000E-01,-9.232881069E-01,-2.185192425E-03, 3.794614167E-05
      4415, 6.601136208E+00, 1.419790268E+01, 5.000000000E-01,-9.305237532E-01, 4.822919145E-03, 8.050466568E-05
      4416, 7.401128769E+00, 1.419790268E+01, 5.000000000E-01,-9.270408154E-01, 1.346010156E-02, 9.112480620E-05
      4417, 8.001095772E+00, 1.419790363E+01, 4.999999702E-01,-9.190455675E-01, 2.537510544E-02, 9.939355368E-05
      4418, 5.801144123E+00, 1.419790459E+01, 5.000000000E-01,-9.304434657E-01, 9.456949774E-04, 7.078777708E-05
      4419, 2.001128912E+00, 1.419790554E+01, 5.000000000E-01,-9.227916598E-01,-2.324402099E-03, 3.654928150E-05
      4420, 4.201159000E+00, 1.419790649E+01, 5.000000000E-01,-9.275511503E-01,-1.263855724E-03, 5.420503294E-05
      4421, 6.401108742E+00, 1.419790745E+01, 4.999999702E-01,-9.307088852E-01, 3.528047120E-03, 7.798308798E-05
      4422, 7.201100826E+00, 1.419790745E+01, 4.999999702E-01,-9.284671545E-01, 1.066001784E-02, 8.840051305E-05
      4423, 3.601124763E+00, 1.419790840E+01, 5.000000000E-01,-9.263313413E-01,-1.513637253E-03, 4.885856470E-05
      4424, 4.001129150E+00, 1.419790936E+01, 5.000000000E-01,-9.271459579E-01,-1.356026041E-03, 5.237425648E-05
      4425, 5.601117611E+00, 1.419791222E+01, 5.000000000E-01,-9.301826358E-01, 4.011080600E-04, 6.851165381E-05
      4426, 6.001103878E+00, 1.419791222E+01, 5.000000000E-01,-9.306350350E-01, 1.627498423E-03, 7.312312664E-05
      4427, 6.801095486E+00, 1.419791222E+01, 5.000000000E-01,-9.301294088E-01, 6.406664848E-03, 8.308298129E-05
      4428, 7.601088524E+00, 1.419791317E+01, 5.000000000E-01,-9.250769019E-01, 1.679970510E-02, 9.387495084E-05
      4429, 3.801164627E+00, 1.419791603E+01, 5.000000000E-01,-9.267393947E-01,-1.437744941E-03, 5.059288378E-05
      4430, 6.201142311E+00, 1.419791794E+01, 5.000000000E-01,-9.307332039E-01, 2.476604888E-03, 7.552190800E-05
      4431, 7.801127434E+00, 1.419791794E+01, 5.000000000E-01,-9.224528670E-01, 2.074722573E-02, 9.663891979E-05
      4432, 4.401116371E+00, 1.419791889E+01, 5.000000000E-01,-9.279561043E-01,-1.155012287E-03, 5.608497668E-05
      4433, 7.001134872E+00, 1.419791889E+01, 5.000000000E-01,-9.294673204E-01, 8.332841098E-03, 8.571707440E-05
      4434, 9.601050377E+00, 1.419792747E+01, 5.000000000E-01,-8.382834196E-01, 9.189097583E-02, 1.162348490E-04
      4435, 5.401156902E+00, 1.419793224E+01, 5.000000000E-01,-9.298707247E-01,-3.128335811E-05, 6.629628479E-05
      4436, 4.601149082E+00, 1.419793701E+01, 5.000000000E-01,-9.283602238E-01,-1.021494856E-03, 5.801708176E-05
      4437, 5.201119423E+00, 1.419794750E+01, 5.000000000E-01,-9.295213223E-01,-3.734796774E-04, 6.414033123E-05
      4438, 4.801115990E+00, 1.419794941E+01, 5.000000000E-01,-9.287585020E-01,-8.545419551E-04, 6.000231951E-05
      4439, 5.001152515E+00, 1.419795227E+01, 5.000000000E-01,-9.291474223E-01,-6.429065252E-04, 6.204359670E-05
      4440, 9.801071167E+00, 1.419799328E+01, 5.000000000E-01,-8.179516792E-01, 1.035440937E-01, 1.167333976E-04
      4441, 1.000103951E+01, 1.419806576E+01, 5.000000000E-01,-7.946670651E-01, 1.154310107E-01, 1.165970243E-04
      4442, 1.020109272E+01, 1.419811153E+01, 4.999999702E-01,-7.683408260E-01, 1.272508651E-01, 1.157476509E-04
      4443, 1.060109901E+01, 1.419811916E+01, 5.000000000E-01,-7.069398165E-01, 1.491904259E-01, 1.116460262E-04
      4444, 1.040106583E+01, 1.419812107E+01, 4.999999702E-01,-7.390477657E-01, 1.386342049E-01, 1.141164248E-04
      4445, 1.080106068E+01, 1.419812489E+01, 4.999999702E-01,-6.722760797E-01, 1.585308909E-01, 1.083069656E-04
      4446, 1.100109386E+01, 1.419813347E+01, 4.999999702E-01,-6.353323460E-01, 1.663412750E-01, 1.041045107E-04
      4447, 1.120105839E+01, 1.419813919E+01, 4.999999702E-01,-5.965353251E-01, 1.723663807E-01, 9.908549691E-05
      4448, 1.140109158E+01, 1.419814014E+01, 4.999999702E-01,-5.563473701E-01, 1.764425337E-01, 9.332348418E-05
      4449, 1.160105515E+01, 1.419814014E+01, 4.999999702E-01,-5.153369904E-01, 1.785044670E-01, 8.693757991E-05
      4450, 1.180108833E+01, 1.419814014E+01, 5.000000000E-01,-4.740395546E-01, 1.785846800E-01, 8.006757707E-05
      4451, 1.200105000E+01, 1.419814014E+01, 4.999999702E-01,-4.330357015E-01, 1.768026650E-01, 7.288368943E-05
      4452, 1.240153027E+01, 1.419819164E+01, 5.000000000E-01,-3.536647856E-01, 1.684892178E-01, 5.825427070E-05
      4453, 1.360088158E+01, 1.419837475E+01, 5.000000000E-01,-1.569499820E-01, 1.255331337E-01, 2.244084499E-05
      4454, 1.400181413E+00, 1.419841099E+01, 5.000000000E-01,-9.211694598E-01,-2.810150851E-03, 3.257406206E-05
      4455, 1.380085564E+01, 1.419849396E+01, 5.000000000E-01,-1.304380447E-01, 1.169396043E-01, 1.834633986E-05
      4456, 1.400072765E+01, 1.419855499E+01, 5.000000000E-01,-1.053396314E-01, 1.072322726E-01, 1.476779653E-05
      4457, 1.001131892E+00, 1.419855595E+01, 5.000000000E-01,-9.199110270E-01,-3.193034325E-03, 3.011869921E-05
      4458, 0.000000000E+00, 1.419884777E+01, 4.999999702E-01,-9.162465334E-01,-4.202174023E-03, 2.487627717E-05
      4459, 1.964450926E-01, 1.419884777E+01, 4.999999702E-01,-9.168678522E-01,-4.067050759E-03, 2.549639066E-05
      4460, 3.945910037E-01, 1.419927216E+01, 5.000000000E-01,-9.178602695E-01,-3.827835899E-03, 2.664944259E-05
      4461, 1.260145950E+01, 1.419965649E+01, 5.000000000E-01,-3.161543012E-01, 1.622925997E-01, 5.104434240E-05
      4462, 1.200159192E+00, 1.420011902E+01, 4.999999702E-01,-9.206546545E-01,-2.991548274E-03, 3.130098412E-05
      4463, 1.280127048E+01, 1.420065212E+01, 5.000000000E-01,-2.804680169E-01, 1.554503590E-01, 4.423807331E-05
      4464, 5.984938741E-01, 1.420099735E+01, 5.000000000E-01,-9.186707139E-01,-3.606333397E-03, 2.775253597E-05
      4465, 1.300100040E+01, 1.420104218E+01, 5.000000000E-01,-2.467366457E-01, 1.482331753E-01, 3.793094947E-05
      4466, 7.991020083E-01, 1.420118427E+01, 5.000000000E-01,-9.193877578E-01,-3.394795815E-03, 2.889400639E-05
      4467, 1.340072918E+01, 1.420119476E+01, 5.000000000E-01,-1.850468516E-01, 1.331143826E-01, 2.696333286E-05
      4468, 1.320086384E+01, 1.420129204E+01, 5.000000000E-01,-2.149381936E-01, 1.407545805E-01, 3.215566903E-05
