cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
      1744, 7.028298378E-01, 3.700149298E+00, 5.000000000E-01,-2.451171540E-02, 5.585992336E-01, 1.265024163E-22
      1745, 5.047285557E-01, 3.500073671E+00, 5.000000000E-01,-1.838019863E-02, 5.478997231E-01, 9.491505623E-23
      1746, 3.039518893E-01, 3.299991846E+00, 5.000000000E-01,-1.129920874E-02, 5.398437381E-01, 5.696197358E-23
      1747, 1.014655083E-01, 3.099999905E+00, 5.000000000E-01,-3.912188578E-03, 5.234636068E-01, 4.298947675E-23
      1748, 2.036457062E+00, 4.878922939E+00, 5.000000000E-01, 9.320779704E-03, 6.966676116E-01, 1.382559337E-16
      1749, 2.252925634E+00, 5.080685139E+00, 5.000000000E-01, 4.577196762E-02, 7.149875164E-01, 5.592476801E-16
      1750, 1.858947515E+00, 4.717786312E+00, 5.000000000E-01,-1.023023669E-02, 6.744000316E-01, 2.554059486E-22
      1751, 1.705862284E+00, 4.512545586E+00, 5.000000000E-01,-2.670217119E-02, 6.543480754E-01, 2.554059486E-22
      1752, 1.505299568E+00, 4.305579662E+00, 5.000000000E-01,-3.662135080E-02, 6.274306774E-01, 2.554059486E-22
      1753, 1.301074982E+00, 4.101299286E+00, 5.000000000E-01,-3.925687447E-02, 6.027159095E-01, 3.059678431E-22
      1754, 1.100132346E+00, 3.900265694E+00, 5.000000000E-01,-3.750058264E-02, 5.823691487E-01, 4.149784995E-22
      1755, 9.013463855E-01, 3.700246811E+00, 5.000000000E-01,-3.301038593E-02, 5.658029914E-01, 2.193500070E-22
      1756, 7.025755048E-01, 3.500199556E+00, 5.000000000E-01,-2.673675865E-02, 5.525386930E-01, 1.013938005E-22
      1757, 5.046147704E-01, 3.300055027E+00, 5.000000000E-01,-1.946984977E-02, 5.420908332E-01, 7.904851383E-23
      1758, 3.037637472E-01, 3.099995852E+00, 5.000000000E-01,-1.174108684E-02, 5.340771079E-01, 4.391048447E-23
      1759, 1.014799178E-01, 2.900000095E+00, 5.000000000E-01,-4.018920474E-03, 5.191549063E-01, 3.684828926E-23
      1760, 2.011675835E+00, 4.688241959E+00, 5.000000000E-01,-1.292525511E-02, 6.999304295E-01, 1.047021529E-16
      1761, 2.213892460E+00, 4.856699944E+00, 5.000000000E-01, 1.600137539E-02, 7.292304635E-01, 3.897017008E-16
      1762, 2.445763111E+00, 5.077383995E+00, 5.000000000E-01, 6.856013089E-02, 7.475787997E-01, 3.335303138E-16
      1763, 1.901250839E+00, 4.558277130E+00, 5.000000000E-01,-2.809765749E-02, 6.842631102E-01, 2.554059486E-22
      1764, 1.712895393E+00, 4.314171314E+00, 5.000000000E-01,-4.328298196E-02, 6.520665884E-01, 2.554059486E-22
      1765, 1.504378676E+00, 4.103214264E+00, 5.000000000E-01,-4.836117476E-02, 6.207133532E-01, 2.554059486E-22
      1766, 1.300697327E+00, 3.900227070E+00, 5.000000000E-01,-4.710285366E-02, 5.954504609E-01, 4.709456185E-22
      1767, 1.100733757E+00, 3.700219154E+00, 5.000000000E-01,-4.252640158E-02, 5.751069188E-01, 3.562890152E-22
      1768, 9.009116292E-01, 3.500294924E+00, 5.000000000E-01,-3.593659401E-02, 5.588300228E-01, 1.807158281E-22
      1769, 7.025483847E-01, 3.300184250E+00, 5.000000000E-01,-2.827680297E-02, 5.460134745E-01, 7.846774181E-23
      1770, 5.044606924E-01, 3.100051641E+00, 5.000000000E-01,-2.007813565E-02, 5.360049605E-01, 6.697309810E-23
      1771, 3.036850095E-01, 2.899996042E+00, 5.000000000E-01,-1.191913988E-02, 5.282976627E-01, 3.408145114E-23
      1772, 1.015294641E-01, 2.699999809E+00, 5.000000000E-01,-4.023616668E-03, 5.147673488E-01, 3.215936946E-23
      1773, 2.183383703E+00, 4.611652851E+00, 5.000000000E-01,-2.104100958E-02, 7.351164222E-01, 3.364636683E-16
      1774, 2.397901773E+00, 4.842820168E+00, 5.000000000E-01, 2.850342728E-02, 7.657374740E-01, 3.203377757E-16
      1775, 2.631177902E+00, 5.068547726E+00, 5.000000000E-01, 1.005982906E-01, 7.891241908E-01, 2.554060748E-22
      1776, 1.936901093E+00, 4.349179268E+00, 5.000000000E-01,-4.760761559E-02, 6.859448552E-01, 2.554059738E-22
      1777, 1.713178873E+00, 4.106792927E+00, 5.000000000E-01,-5.965626985E-02, 6.436110139E-01, 2.554059233E-22
      1778, 1.502803564E+00, 3.900166035E+00, 5.000000000E-01,-5.837665126E-02, 6.114689708E-01, 2.554058728E-22
      1779, 1.300790429E+00, 3.699960232E+00, 5.000000000E-01,-5.351795629E-02, 5.866095424E-01, 5.065025709E-22
      1780, 1.100931644E+00, 3.500362158E+00, 5.000000000E-01,-4.632270709E-02, 5.668675900E-01, 2.850032272E-22
      1781, 9.006856680E-01, 3.300325394E+00, 5.000000000E-01,-3.791530803E-02, 5.513131618E-01, 1.433983780E-22
      1782, 7.024002671E-01, 3.100174427E+00, 5.000000000E-01,-2.909695916E-02, 5.392216444E-01, 6.092252864E-23
      1783, 5.043769479E-01, 2.900051117E+00, 5.000000000E-01,-2.023459971E-02, 5.298599601E-01, 5.735129221E-23
      1784, 3.039051890E-01, 2.700015545E+00, 5.000000000E-01,-1.184764225E-02, 5.226450562E-01, 2.569112025E-23
      1785, 1.016061753E-01, 2.500000954E+00, 5.000000000E-01,-3.936491441E-03, 5.104650259E-01, 2.907101688E-23
      1786, 2.369697094E+00, 4.591977596E+00, 5.000000000E-01,-2.184253931E-02, 7.729403973E-01, 2.855641615E-16
      1787, 2.154963017E+00, 4.339449883E+00, 5.000000000E-01,-6.067737192E-02, 7.242656946E-01, 2.554059738E-22
      1788, 2.580821991E+00, 4.837376118E+00, 5.000000000E-01, 4.872557521E-02, 8.181387782E-01, 2.554060748E-22
      1789, 2.818875313E+00, 5.041879654E+00, 5.000000000E-01, 1.419937611E-01, 8.076924682E-01, 2.554061505E-22
      1790, 1.930913925E+00, 4.101458073E+00, 5.000000000E-01,-7.564317435E-02, 6.715609431E-01, 2.554059233E-22
      1791, 1.706495523E+00, 3.897993088E+00, 5.000000000E-01,-7.206691056E-02, 6.307111382E-01, 2.554058728E-22
      1792, 1.501780987E+00, 3.698815584E+00, 5.000000000E-01,-6.649336964E-02, 6.004356146E-01, 3.284829936E-22
      1793, 1.300981641E+00, 3.500313282E+00, 5.000000000E-01,-5.821665376E-02, 5.766585469E-01, 3.984092398E-22
      1794, 1.100731254E+00, 3.300485373E+00, 5.000000000E-01,-4.876518250E-02, 5.580351949E-01, 2.195749775E-22
      1795, 9.005621672E-01, 3.100326538E+00, 5.000000000E-01,-3.891269490E-02, 5.435780287E-01, 1.123345250E-22
      1796, 7.024097443E-01, 2.900173426E+00, 5.000000000E-01,-2.925057337E-02, 5.324214697E-01, 4.798013900E-23
      1797, 5.045921803E-01, 2.700059414E+00, 5.000000000E-01,-1.998858154E-02, 5.238513350E-01, 4.776197794E-23
      1798, 3.041905165E-01, 2.500023365E+00, 5.000000000E-01,-1.154253259E-02, 5.172619224E-01, 1.931215746E-23
      1799, 1.016423255E-01, 2.300067186E+00, 5.000000000E-01,-3.775664140E-03, 5.063746572E-01, 2.756566833E-23
      1800, 2.408366919E+00, 4.370290756E+00, 5.000000000E-01,-6.827563047E-02, 7.834142447E-01, 2.554059991E-22
      1801, 2.555278301E+00, 4.612573147E+00, 5.000000000E-01,-1.098944712E-02, 8.313042521E-01, 2.554060495E-22
      1802, 2.326307297E+00, 4.250311852E+00, 5.000000000E-01,-8.801118284E-02, 7.553887963E-01, 2.554059738E-22
      1803, 2.154612541E+00, 4.095597267E+00, 5.000000000E-01,-9.618506581E-02, 7.072608471E-01, 2.554059486E-22
      1804, 2.767706633E+00, 4.825197697E+00, 5.000000000E-01, 7.904415578E-02, 8.692393899E-01, 2.554061758E-22
      1805, 2.999425173E+00, 5.003582478E+00, 5.000000000E-01, 1.701174527E-01, 6.950498223E-01, 2.554061253E-22
      1806, 1.911123514E+00, 3.881458521E+00, 5.000000000E-01,-9.076140076E-02, 6.531798244E-01, 2.554058981E-22
      1807, 1.701790571E+00, 3.694504261E+00, 5.000000000E-01,-8.207004517E-02, 6.161963940E-01, 2.554058728E-22
      1808, 1.501637220E+00, 3.499897718E+00, 5.000000000E-01,-7.216093689E-02, 5.882090330E-01, 5.420716401E-22
      1809, 1.300955057E+00, 3.300658941E+00, 5.000000000E-01,-6.113551930E-02, 5.660917759E-01, 3.013857603E-22
      1810, 1.100700855E+00, 3.100511551E+00, 5.000000000E-01,-4.990330711E-02, 5.490227938E-01, 1.615602154E-22
      1811, 9.005593657E-01, 2.900324821E+00, 5.000000000E-01,-3.899250552E-02, 5.358938575E-01, 8.763340938E-23
      1812, 7.025741339E-01, 2.700160980E+00, 5.000000000E-01,-2.879695594E-02, 5.258194804E-01, 3.771790428E-23
      1813, 5.048479438E-01, 2.500034571E+00, 5.000000000E-01,-1.937117428E-02, 5.181442499E-01, 3.852824429E-23
      1814, 3.041376472E-01, 2.300058126E+00, 5.000000000E-01,-1.101846714E-02, 5.122314095E-01, 1.428481318E-23
      1815, 1.016251072E-01, 2.100315571E+00, 5.000000000E-01,-3.564082785E-03, 5.027045012E-01, 2.809081303E-23
      1816, 2.471519470E+00, 4.197452545E+00, 5.000000000E-01,-1.141941547E-01, 7.814371586E-01, 2.554060495E-22
      1817, 2.575538635E+00, 4.396763802E+00, 5.000000000E-01,-7.364681363E-02, 8.360621929E-01, 2.554060495E-22
      1818, 2.741223335E+00, 4.609896660E+00, 5.000000000E-01,-1.843686448E-03, 9.070926905E-01, 2.554061505E-22
      1819, 2.360186577E+00, 4.061304569E+00, 5.000000000E-01,-1.275985539E-01, 7.439844608E-01, 2.554059738E-22
      1820, 2.221768856E+00, 3.882786989E+00, 5.000000000E-01,-1.281410307E-01, 6.953333616E-01, 2.554059486E-22
      1821, 2.947971344E+00, 4.803017616E+00, 5.000000000E-01, 1.030569747E-01, 7.900435328E-01, 2.554061758E-22
      1822, 1.892600894E+00, 3.681673527E+00, 5.000000000E-01,-1.007501334E-01, 6.322817206E-01, 2.554059233E-22
      1823, 2.067390680E+00, 3.829483747E+00, 5.000000000E-01,-1.110414416E-01, 6.672641635E-01, 2.554059486E-22
      1824, 1.701655746E+00, 3.496223211E+00, 5.000000000E-01,-8.877765387E-02, 6.009948254E-01, 4.253058374E-22
      1825, 1.501506805E+00, 3.301031590E+00, 5.000000000E-01,-7.549544424E-02, 5.754032135E-01, 3.514549513E-22
      1826, 1.300785184E+00, 3.100734711E+00, 5.000000000E-01,-6.231553480E-02, 5.554000139E-01, 2.228257407E-22
      1827, 1.100677013E+00, 2.900502205E+00, 5.000000000E-01,-4.982120544E-02, 5.401559472E-01, 1.158892837E-22
      1828, 9.006824493E-01, 2.700322390E+00, 5.000000000E-01,-3.824707121E-02, 5.285024047E-01, 6.610646813E-23
      1829, 7.026216388E-01, 2.500128508E+00, 5.000000000E-01,-2.780126780E-02, 5.196059942E-01, 3.077702641E-23
      1830, 5.044819117E-01, 2.300016403E+00, 5.000000000E-01,-1.840309054E-02, 5.128504634E-01, 2.942829830E-23
      1831, 3.041116595E-01, 2.100217104E+00, 5.000000000E-01,-1.034859475E-02, 5.077354908E-01, 1.089211175E-23
      1832, 1.015950516E-01, 1.900793672E+00, 5.000000000E-01,-3.288865089E-03, 4.993861318E-01, 3.068776837E-23
      1833, 2.626203060E+00, 4.192263126E+00, 5.000000000E-01,-1.412406713E-01, 8.313971162E-01, 2.554060495E-22
      1834, 2.533239126E+00, 4.009914398E+00, 5.000000000E-01,-1.596248001E-01, 7.678822279E-01, 2.554059738E-22
      1835, 2.751672745E+00, 4.398268223E+00, 5.000000000E-01,-9.036019444E-02, 9.211035371E-01, 2.554061758E-22
      1836, 2.922127247E+00, 4.600113392E+00, 5.000000000E-01, 1.202089805E-02, 8.554285169E-01, 2.554062010E-22
      1837, 2.426406384E+00, 3.861582756E+00, 5.000000000E-01,-1.648846269E-01, 7.259515524E-01, 2.554059486E-22
      1838, 2.284702301E+00, 3.698223114E+00, 5.000000000E-01,-1.551197469E-01, 6.788198948E-01, 2.554059233E-22
      1839, 1.899502873E+00, 3.489849091E+00, 5.000000000E-01,-1.086639315E-01, 6.144189239E-01, 2.554058981E-22
      1840, 2.080716610E+00, 3.680366755E+00, 5.000000000E-01,-1.229628548E-01, 6.509162188E-01, 2.554059233E-22
      1841, 1.702811360E+00, 3.298556566E+00, 5.000000000E-01,-9.241940826E-02, 5.854437351E-01, 4.003115937E-22
      1842, 1.501047373E+00, 3.101113319E+00, 5.000000000E-01,-7.654704154E-02, 5.625478625E-01, 2.554395982E-22
      1843, 1.300696492E+00, 2.900687218E+00, 5.000000000E-01,-6.192681938E-02, 5.450200438E-01, 1.596995765E-22
      1844, 1.100688934E+00, 2.700489283E+00, 5.000000000E-01,-4.866246879E-02, 5.317195654E-01, 7.832260402E-23
      1845, 9.006896019E-01, 2.500319481E+00, 5.000000000E-01,-3.678620234E-02, 5.215991735E-01, 4.907781055E-23
      1846, 7.027675509E-01, 2.300154686E+00, 5.000000000E-01,-2.634742856E-02, 5.138836503E-01, 2.637744817E-23
      1847, 5.041568875E-01, 2.100005388E+00, 5.000000000E-01,-1.719757915E-02, 5.081428289E-01, 2.187303189E-23
      1848, 3.040273190E-01, 1.900532246E+00, 5.000000000E-01,-9.526121430E-03, 5.037963390E-01, 9.154420783E-24
      1849, 1.013272554E-01, 1.701484323E+00, 5.000000000E-01,-2.973730909E-03, 4.966092706E-01, 3.437537125E-23
      1850, 2.792994976E+00, 4.191404343E+00, 5.000000000E-01,-1.788967103E-01, 9.174330235E-01, 2.554062010E-22
      1851, 2.690766811E+00, 3.988349438E+00, 5.000000000E-01,-2.023613453E-01, 8.072488308E-01, 2.554059991E-22
      1852, 2.602407455E+00, 3.797882795E+00, 5.000000000E-01,-2.080867290E-01, 7.342703342E-01, 2.554059738E-22
      1853, 2.925023079E+00, 4.396686554E+00, 5.000000000E-01,-9.131903946E-02, 8.923274279E-01, 2.554062010E-22
      1854, 2.480665445E+00, 3.659180164E+00, 5.000000000E-01,-1.960699111E-01, 6.942212582E-01, 2.554059233E-22
      1855, 2.295112848E+00, 3.527277470E+00, 5.000000000E-01,-1.639905870E-01, 6.505277157E-01, 2.554059233E-22
      1856, 1.904690504E+00, 3.293321609E+00, 5.000000000E-01,-1.125657707E-01, 5.956853628E-01, 2.554058981E-22
      1857, 2.091478348E+00, 3.503637791E+00, 5.000000000E-01,-1.316159964E-01, 6.304305792E-01, 2.554059233E-22
      1858, 1.702982783E+00, 3.099748373E+00, 5.000000000E-01,-9.312990308E-02, 5.700009465E-01, 3.030116468E-22
      1859, 1.500776768E+00, 2.900919437E+00, 5.000000000E-01,-7.560200244E-02, 5.502496362E-01, 1.778119743E-22
      1860, 1.300699711E+00, 2.700631618E+00, 5.000000000E-01,-6.017966941E-02, 5.352780223E-01, 1.079865004E-22
      1861, 1.100712776E+00, 2.500485420E+00, 5.000000000E-01,-4.660115018E-02, 5.239343047E-01, 5.189182570E-23
      1862, 9.011147022E-01, 2.300312996E+00, 5.000000000E-01,-3.475494310E-02, 5.153368115E-01, 3.586739752E-23
      1863, 7.029794455E-01, 2.100116730E+00, 5.000000000E-01,-2.456718683E-02, 5.088339448E-01, 2.469421621E-23
      1864, 5.039649010E-01, 1.900052547E+00, 5.000000000E-01,-1.578823477E-02, 5.040446520E-01, 1.708076973E-23
      1865, 3.031531274E-01, 1.700993180E+00, 5.000000000E-01,-8.584002964E-03, 5.005195737E-01, 7.523640188E-24
      1866, 2.850933075E+00, 3.986235142E+00, 5.000000000E-01,-2.584159076E-01, 8.764883876E-01, 2.554061505E-22
      1867, 2.956103563E+00, 4.195942879E+00, 5.000000000E-01,-1.981563866E-01, 8.998495340E-01, 2.554062515E-22
      1868, 2.761664391E+00, 3.769387484E+00, 5.000000000E-01,-2.601004541E-01, 7.593507171E-01, 2.554059738E-22
      1869, 2.654487610E+00, 3.568538904E+00, 5.000000000E-01,-2.390843928E-01, 6.810340285E-01, 2.554059233E-22
      1870, 2.478314877E+00, 3.488753080E+00, 5.000000000E-01,-2.003420442E-01, 6.603338718E-01, 2.554059233E-22
      1871, 2.298351288E+00, 3.310744762E+00, 5.000000000E-01,-1.655665338E-01, 6.191948056E-01, 2.554059233E-22
      1872, 2.100898027E+00, 3.297633171E+00, 5.000000000E-01,-1.359287053E-01, 6.064126492E-01, 2.554058981E-22
      1873, 1.905915141E+00, 3.095239878E+00, 5.000000000E-01,-1.126519814E-01, 5.770927072E-01, 4.251620501E-22
      1874, 1.702713490E+00, 2.900377274E+00, 5.000000000E-01,-9.129070491E-02, 5.554577112E-01, 1.901168539E-22
      1875, 1.500675917E+00, 2.700768709E+00, 5.000000000E-01,-7.299618423E-02, 5.389075279E-01, 1.202380656E-22
      1876, 1.300730467E+00, 2.500630617E+00, 5.000000000E-01,-5.732515082E-02, 5.264191628E-01, 7.393759131E-23
      1877, 1.100702167E+00, 2.300482750E+00, 5.000000000E-01,-4.382262379E-02, 5.169538856E-01, 3.469457593E-23
      1878, 9.016420841E-01, 2.100287199E+00, 5.000000000E-01,-3.228653967E-02, 5.098212957E-01, 2.578620165E-23
      1879, 7.027158737E-01, 1.899981499E+00, 5.000000000E-01,-2.248897776E-02, 5.044673085E-01, 2.533321879E-23
      1880, 5.030808449E-01, 1.700112820E+00, 5.000000000E-01,-1.422259491E-02, 5.006604195E-01, 1.432893732E-23
      1881, 2.923266172E+00, 3.773324490E+00, 5.000000000E-01,-3.274247944E-01, 8.142943978E-01, 2.554061253E-22
      1882, 3.010328293E+00, 3.998047352E+00, 5.000000000E-01,-3.007695079E-01, 8.667441010E-01, 2.554062010E-22
      1883, 2.836224079E+00, 3.521242142E+00, 5.000000000E-01,-2.979875505E-01, 6.799766421E-01, 2.554059486E-22
      1884, 2.690062761E+00, 3.430156708E+00, 5.000000000E-01,-2.488471866E-01, 6.471225023E-01, 2.554058981E-22
      1885, 2.753281355E+00, 3.378190994E+00, 5.000000000E-01,-2.488471866E-01, 6.471225023E-01, 2.554058981E-22
      1886, 2.464222431E+00, 3.289519310E+00, 5.000000000E-01,-1.927399784E-01, 6.216124296E-01, 2.554058981E-22
      1887, 2.603326559E+00, 3.418368101E+00, 5.000000000E-01,-2.307685614E-01, 6.494708061E-01, 2.554058981E-22
      1888, 2.670397997E+00, 3.422528028E+00, 5.000000000E-01,-2.307685614E-01, 6.494708061E-01, 2.554058981E-22
      1889, 2.302731037E+00, 3.084916592E+00, 5.000000000E-01,-1.607464701E-01, 5.864017010E-01, 4.243128571E-22
      1890, 2.105932713E+00, 3.089808464E+00, 5.000000000E-01,-1.350660473E-01, 5.827753544E-01, 5.059978514E-22
      1891, 1.905771375E+00, 2.896176338E+00, 5.000000000E-01,-1.092557535E-01, 5.597586036E-01, 1.646796491E-22
      1892, 1.702042699E+00, 2.700279474E+00, 5.000000000E-01,-8.741002530E-02, 5.422320962E-01, 1.215603479E-22
      1893, 1.500640392E+00, 2.500752449E+00, 5.000000000E-01,-6.907375902E-02, 5.287766457E-01, 8.852339594E-23
      1894, 1.300704837E+00, 2.300652981E+00, 5.000000000E-01,-5.362084508E-02, 5.185956955E-01, 5.135425486E-23
      1895, 1.100664854E+00, 2.100476027E+00, 5.000000000E-01,-4.051136598E-02, 5.108816624E-01, 2.373328107E-23
      1896, 9.015108943E-01, 1.900226355E+00, 5.000000000E-01,-2.946494520E-02, 5.051210523E-01, 1.941110902E-23
      1897, 7.020915151E-01, 1.699790478E+00, 5.000000000E-01,-2.022385225E-02, 5.008732677E-01, 2.710568669E-23
      1898, 3.014825583E+00, 3.527695179E+00, 5.000000000E-01,-3.714742064E-01, 7.120212317E-01, 2.554060495E-22
      1899, 3.086010933E+00, 3.802075386E+00, 5.000000000E-01,-3.848432004E-01, 7.915288806E-01, 2.554062010E-22
      1900, 2.874927759E+00, 3.373289108E+00, 5.000000000E-01,-3.000181913E-01, 6.417990327E-01, 2.554059486E-22
      1901, 2.806844473E+00, 3.361706495E+00, 5.000000000E-01,-3.000181913E-01, 6.417990327E-01, 2.554059486E-22
      1902, 2.733616829E+00, 3.370562315E+00, 5.000000000E-01,-2.337830663E-01, 6.312168241E-01, 2.554058981E-22
      1903, 2.656294823E+00, 3.252117634E+00, 5.000000000E-01,-2.301071733E-01, 6.229442358E-01, 2.554058981E-22
      1904, 2.480782747E+00, 3.081316471E+00, 5.000000000E-01,-1.852825731E-01, 5.857359767E-01, 2.554058223E-22
      1905, 2.686956167E+00, 3.353549242E+00, 5.000000000E-01,-2.382244021E-01, 6.411558986E-01, 2.554059233E-22
      1906, 2.666545153E+00, 3.366402388E+00, 5.000000000E-01,-2.382244021E-01, 6.411558986E-01, 2.554059233E-22
      1907, 2.306529999E+00, 2.879580498E+00, 5.000000000E-01,-1.520784497E-01, 5.617519021E-01, 1.781555895E-22
      1908, 2.107598305E+00, 2.888433456E+00, 5.000000000E-01,-1.295279711E-01, 5.621672869E-01, 1.444943772E-22
      1909, 1.904539585E+00, 2.697018623E+00, 5.000000000E-01,-1.035012603E-01, 5.444663763E-01, 1.242966729E-22
      1910, 1.701171875E+00, 2.500527859E+00, 5.000000000E-01,-8.199059963E-02, 5.306718349E-01, 8.219824609E-23
      1911, 1.500579238E+00, 2.300812721E+00, 5.000000000E-01,-6.419275701E-02, 5.199943185E-01, 7.001102669E-23
      1912, 1.300609946E+00, 2.100662708E+00, 5.000000000E-01,-4.930971190E-02, 5.118927360E-01, 3.371294582E-23
      1913, 1.100605488E+00, 1.900484085E+00, 5.000000000E-01,-3.682944924E-02, 5.057751536E-01, 2.027058718E-23
      1914, 9.011304975E-01, 1.700130224E+00, 5.000000000E-01,-2.642425895E-02, 5.012651086E-01, 1.438404557E-23
      1915, 3.157120228E+00, 3.268166065E+00, 5.000000000E-01,-3.540030718E-01, 5.777619481E-01, 2.554059233E-22
      1916, 3.182410240E+00, 3.594972372E+00, 5.000000000E-01,-4.510580301E-01, 6.814792156E-01, 2.554061758E-22
      1917, 2.843825340E+00, 3.325250387E+00, 5.000000000E-01,-2.960964143E-01, 6.156075597E-01, 2.554058981E-22
      1918, 2.934457064E+00, 3.293646574E+00, 5.000000000E-01,-2.960964143E-01, 6.156075597E-01, 2.554058981E-22
      1919, 2.952517271E+00, 3.345836878E+00, 5.000000000E-01,-3.314354718E-01, 6.270059347E-01, 2.554059233E-22
      1920, 2.682016134E+00, 3.082421303E+00, 5.000000000E-01,-2.239210308E-01, 5.820701718E-01, 2.554058223E-22
      1921, 2.790191650E+00, 3.252599001E+00, 5.000000000E-01,-2.621613741E-01, 6.135782599E-01, 2.554058981E-22
      1922, 2.784781218E+00, 3.316808462E+00, 5.000000000E-01,-2.621613741E-01, 6.135782599E-01, 2.554058981E-22
      1923, 2.497485638E+00, 2.883091450E+00, 5.000000000E-01,-1.767587215E-01, 5.582365394E-01, 9.301248150E-23
      1924, 2.308032751E+00, 2.679047585E+00, 5.000000000E-01,-1.400877386E-01, 5.418758988E-01, 1.372756184E-22
      1925, 2.106706142E+00, 2.689473391E+00, 5.000000000E-01,-1.211946011E-01, 5.446614623E-01, 1.488945424E-22
      1926, 1.903116465E+00, 2.498064041E+00, 5.000000000E-01,-9.615748376E-02, 5.314351320E-01, 5.695293639E-23
      1927, 1.700556636E+00, 2.300930977E+00, 5.000000000E-01,-7.557568699E-02, 5.208639503E-01, 7.143524879E-23
      1928, 1.500426650E+00, 2.100853920E+00, 5.000000000E-01,-5.866662413E-02, 5.126053095E-01, 5.215478460E-23
      1929, 1.300450087E+00, 1.900693774E+00, 5.000000000E-01,-4.460760206E-02, 5.063331127E-01, 2.934870854E-23
      1930, 1.100465178E+00, 1.700524688E+00, 5.000000000E-01,-3.291601688E-02, 5.016362667E-01, 1.798600024E-23
      1931, 3.022305489E+00, 3.196511507E+00, 5.000000000E-01,-3.107329905E-01, 5.613271594E-01, 2.554058981E-22
      1932, 3.111310720E+00, 3.148197889E+00, 5.000000000E-01,-3.107329905E-01, 5.613271594E-01, 2.554058981E-22
      1933, 3.384100199E+00, 3.083643675E+00, 5.000000000E-01,-3.639831245E-01, 4.714789689E-01, 2.554058981E-22
      1934, 3.291487217E+00, 3.412051678E+00, 5.000000000E-01,-4.811866581E-01, 5.724850297E-01, 2.554060748E-22
      1935, 3.130161524E+00, 3.182916641E+00, 5.000000000E-01,-3.195271492E-01, 5.611082315E-01, 2.554059233E-22
      1936, 3.063430786E+00, 3.257227182E+00, 5.000000000E-01,-3.195271492E-01, 5.611082315E-01, 2.554059233E-22
      1937, 2.847241163E+00, 3.281592607E+00, 5.000000000E-01,-2.838395238E-01, 6.161634326E-01, 2.554058981E-22
      1938, 2.975065231E+00, 3.302650452E+00, 5.000000000E-01,-3.142226040E-01, 6.121098995E-01, 2.554058981E-22
      1939, 3.015033722E+00, 3.314544678E+00, 5.000000000E-01,-3.335380554E-01, 6.137909293E-01, 2.554059233E-22
      1940, 2.712017298E+00, 2.886303186E+00, 5.000000000E-01,-2.055043876E-01, 5.484858751E-01, 2.554057971E-22
      1941, 2.852163076E+00, 3.025547743E+00, 5.000000000E-01,-2.600095868E-01, 5.655659437E-01, 2.554058728E-22
      1942, 2.896506071E+00, 3.031681061E+00, 5.000000000E-01,-2.600095868E-01, 5.655659437E-01, 2.554058728E-22
      1943, 2.878518343E+00, 3.114328623E+00, 5.000000000E-01,-2.600095868E-01, 5.655659437E-01, 2.554058728E-22
      1944, 2.832899809E+00, 3.194386244E+00, 5.000000000E-01,-2.716714144E-01, 5.992811322E-01, 2.554058981E-22
      1945, 2.827489138E+00, 3.258595467E+00, 5.000000000E-01,-2.684088945E-01, 6.008389592E-01, 2.554058981E-22
      1946, 2.853714228E+00, 3.239354372E+00, 5.000000000E-01,-2.684088945E-01, 6.008389592E-01, 2.554058981E-22
      1947, 2.507767916E+00, 2.667691946E+00, 5.000000000E-01,-1.599257141E-01, 5.352612734E-01, 1.206474528E-22
      1948, 2.307391882E+00, 2.480306149E+00, 5.000000000E-01,-1.269062459E-01, 5.263174772E-01, 9.573689152E-23
      1949, 2.105693102E+00, 2.490990877E+00, 5.000000000E-01,-1.112440675E-01, 5.302443504E-01, 8.522573017E-23
      1950, 1.902219772E+00, 2.298881292E+00, 5.000000000E-01,-8.777471632E-02, 5.206558108E-01, 3.396421379E-23
      1951, 1.700887084E+00, 2.100964546E+00, 5.000000000E-01,-6.857832521E-02, 5.127745271E-01, 6.603564735E-23
      1952, 1.500144601E+00, 1.900904417E+00, 5.000000000E-01,-5.275559053E-02, 5.065758824E-01, 3.909164559E-23
      1953, 3.385357380E+00, 2.852070332E+00, 5.000000000E-01,-2.992322445E-01, 4.448853731E-01, 2.554058223E-22
      1954, 2.981286287E+00, 3.131839991E+00, 5.000000000E-01,-2.811288536E-01, 5.538662076E-01, 2.554058728E-22
      1955, 2.963204622E+00, 3.184146166E+00, 5.000000000E-01,-2.811288536E-01, 5.538662076E-01, 2.554058728E-22
      1956, 3.156018496E+00, 3.035593748E+00, 5.000000000E-01,-3.182712197E-01, 5.111020207E-01, 2.554058728E-22
      1957, 3.177464724E+00, 3.021875143E+00, 5.000000000E-01,-3.182712197E-01, 5.111020207E-01, 2.554058728E-22
      1958, 3.625784397E+00, 2.969715118E+00, 5.000000000E-01,-3.526318669E-01, 3.557387292E-01, 2.554058728E-22
      1959, 3.460157633E+00, 3.271050692E+00, 5.000000000E-01,-4.718491435E-01, 4.584693313E-01, 2.554059991E-22
      1960, 3.199487686E+00, 3.060168505E+00, 5.000000000E-01,-3.155822754E-01, 5.243592858E-01, 2.554058728E-22
