cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
       625, 8.413863182E+00, 1.470151901E+01, 5.000000000E-01, 3.668405414E-01, 3.626074791E-01, 1.243548708E-09
       626, 8.616327286E+00, 1.490050983E+01, 5.000000000E-01, 3.728390634E-01, 3.644694090E-01, 1.671779271E-09
       627, 7.999644279E+00, 1.433452702E+01, 5.000000000E-01, 3.566902578E-01, 3.583241105E-01, 5.714676510E-10
       628, 8.011416435E+00, 1.452179718E+01, 5.000000000E-01, 3.593499959E-01, 3.565884829E-01, 4.484995431E-10
       629, 8.211211205E+00, 1.470381927E+01, 5.000000000E-01, 3.651103079E-01, 3.591163456E-01, 6.470810554E-10
       630, 8.412910461E+00, 1.490060043E+01, 5.000000000E-01, 3.704398870E-01, 3.589238822E-01, 8.629379433E-10
       631, 7.792342186E+00, 1.437564850E+01, 5.000000000E-01, 3.552590907E-01, 3.559706509E-01, 2.656042886E-10
       632, 7.815082073E+00, 1.454429626E+01, 5.000000000E-01, 3.568837941E-01, 3.540210426E-01, 2.333151172E-10
       633, 8.010893822E+00, 1.470958805E+01, 5.000000000E-01, 3.617670238E-01, 3.554561734E-01, 3.357764899E-10
       634, 8.209420204E+00, 1.490068436E+01, 5.000000000E-01, 3.661180437E-01, 3.529846966E-01, 4.419048183E-10
       635, 7.626776695E+00, 1.446028233E+01, 5.000000000E-01, 3.531288207E-01, 3.535087407E-01, 1.328377131E-10
       636, 7.679691315E+00, 1.459866238E+01, 5.000000000E-01, 3.531501889E-01, 3.514422774E-01, 1.309304748E-10
       637, 7.805545330E+00, 1.471546555E+01, 5.000000000E-01, 3.559530079E-01, 3.512216508E-01, 1.666905503E-10
       638, 8.006885529E+00, 1.490131950E+01, 5.000000000E-01, 3.593207002E-01, 3.462889194E-01, 2.249044423E-10
       639, 7.499093056E+00, 1.458310795E+01, 5.000000000E-01, 3.481581509E-01, 3.490138650E-01, 7.243542571E-11
       640, 7.591175079E+00, 1.470646286E+01, 5.000000000E-01, 3.457532227E-01, 3.469662964E-01, 7.231581306E-11
       641, 7.654464722E+00, 1.473808479E+01, 5.000000000E-01, 3.477668166E-01, 3.465577364E-01, 9.119377475E-11
       642, 7.800084591E+00, 1.490499401E+01, 5.000000000E-01, 3.485480845E-01, 3.376256824E-01, 1.108194786E-10
       643, 7.359688759E+00, 1.471723938E+01, 5.000000000E-01, 3.239607513E-01, 3.245521188E-01, 3.227145634E-11
       644, 7.485509872E+00, 1.485145473E+01, 5.000000000E-01, 3.230484724E-01, 3.246882260E-01, 3.477969301E-11
       645, 7.616267681E+00, 1.491265297E+01, 5.000000000E-01, 3.324197531E-01, 3.243285120E-01, 5.204298451E-11
       646, 2.516292810E+00, 2.520986319E+00, 5.000000000E-01, 4.686972126E-02, 4.728715122E-01, 1.147184752E-22
       647, 2.307865620E+00, 2.728525639E+00, 5.000000000E-01, 4.582279548E-02, 4.686951637E-01, 1.252545015E-22
       648, 2.511993885E+00, 2.727155685E+00, 5.000000000E-01, 4.930031300E-02, 4.691728950E-01, 9.252574170E-23
       649, 2.722287893E+00, 2.518519640E+00, 5.000000000E-01, 5.014078319E-02, 4.732969403E-01, 4.932387015E-22
       650, 2.305569649E+00, 2.933767796E+00, 5.000000000E-01, 4.813692346E-02, 4.648039639E-01, 1.551622127E-22
       651, 2.508439541E+00, 2.933797598E+00, 5.000000000E-01, 5.175583810E-02, 4.653208256E-01, 1.698127985E-22
       652, 2.717310429E+00, 2.725341558E+00, 5.000000000E-01, 5.271231011E-02, 4.696707726E-01, 5.422222432E-22
       653, 2.929353952E+00, 2.516463041E+00, 5.000000000E-01, 5.336735025E-02, 4.737159312E-01, 2.463080473E-22
